"date";"home_team";"away_team";"home_score";"away_score";"tournament";"country";"neutral";"year";"winner"
"2017-11-14";"China PR";"Colombia";0;4;"Friendly";"China PR";FALSE;2017;"Colombia"
"2017-11-14";"England";"Brazil";0;0;"Friendly";"England";FALSE;2017;"draw"
"2017-11-14";"Gabon";"Botswana";0;0;"Friendly";"Gabon";FALSE;2017;"draw"
"2017-11-14";"Germany";"France";2;2;"Friendly";"Germany";FALSE;2017;"draw"
"2017-11-14";"Hong Kong";"Lebanon";0;1;"AFC Asian Cup qualification";"Hong Kong";FALSE;2017;"Lebanon"
"2017-11-14";"Hungary";"Costa Rica";1;0;"Friendly";"Hungary";FALSE;2017;"Hungary"
"2017-11-14";"India";"Myanmar";2;2;"AFC Asian Cup qualification";"India";FALSE;2017;"draw"
"2017-11-14";"Republic of Ireland";"Denmark";1;5;"FIFA World Cup qualification";"Republic of Ireland";FALSE;2017;"Denmark"
"2017-11-14";"South Korea";"Serbia";1;1;"Friendly";"South Korea";FALSE;2017;"draw"
"2017-11-14";"Macau";"Kyrgyzstan";3;4;"AFC Asian Cup qualification";"Macau";FALSE;2017;"Kyrgyzstan"
"2017-11-14";"Nepal";"Philippines";0;0;"AFC Asian Cup qualification";"Nepal";FALSE;2017;"draw"
"2017-11-14";"Palestine";"Maldives";8;1;"AFC Asian Cup qualification";"Palestine";FALSE;2017;"Palestine"
"2017-11-14";"Portugal";"USA";1;1;"Friendly";"Portugal";FALSE;2017;"draw"
"2017-11-14";"Qatar";"Iceland";1;1;"Friendly";"Qatar";FALSE;2017;"draw"
"2017-11-14";"Romania";"Netherlands";0;3;"Friendly";"Romania";FALSE;2017;"Netherlands"
"2017-11-14";"Russia";"Spain";3;3;"Friendly";"Russia";FALSE;2017;"draw"
"2017-11-14";"Senegal";"South Africa";2;1;"FIFA World Cup qualification";"Senegal";FALSE;2017;"Senegal"
"2017-11-14";"Singapore";"Bahrain";0;3;"AFC Asian Cup qualification";"Singapore";FALSE;2017;"Bahrain"
"2017-11-14";"Slovakia";"Norway";1;0;"Friendly";"Slovakia";FALSE;2017;"Slovakia"
"2017-11-14";"Tajikistan";"Yemen";0;0;"AFC Asian Cup qualification";"Tajikistan";FALSE;2017;"draw"
"2017-11-14";"Trinidad and Tobago";"Guyana";1;1;"Friendly";"Trinidad and Tobago";FALSE;2017;"draw"
"2017-11-14";"Turkmenistan";"Taiwan";2;1;"AFC Asian Cup qualification";"Turkmenistan";FALSE;2017;"Turkmenistan"
"2017-11-14";"United Arab Emirates";"Uzbekistan";1;0;"Friendly";"United Arab Emirates";FALSE;2017;"United Arab Emirates"
"2017-11-14";"Vietnam";"Afghanistan";0;0;"AFC Asian Cup qualification";"Vietnam";FALSE;2017;"draw"
"2017-11-14";"Wales";"Panama";1;1;"Friendly";"Wales";FALSE;2017;"draw"
"2017-11-15";"Australia";"Honduras";3;1;"FIFA World Cup qualification";"Australia";FALSE;2017;"Australia"
"2017-11-15";"Peru";"New Zealand";2;0;"FIFA World Cup qualification";"Peru";FALSE;2017;"Peru"
"2017-11-18";"Fiji";"Estonia";0;2;"Friendly";"Fiji";FALSE;2017;"Estonia"
"2017-11-22";"Vanuatu";"Estonia";0;1;"Friendly";"Vanuatu";FALSE;2017;"Estonia"
"2017-11-25";"Indonesia";"Guyana";2;1;"Friendly";"Indonesia";FALSE;2017;"Indonesia"
"2017-11-26";"New Caledonia";"Estonia";1;1;"Friendly";"New Caledonia";FALSE;2017;"draw"
"2017-12-01";"Laos";"Philippines";1;3;"Friendly";"Taiwan";TRUE;2017;"Philippines"
"2017-12-02";"Fiji";"Tuvalu";8;0;"Pacific Mini Games";"Vanuatu";TRUE;2017;"Fiji"
"2017-12-02";"Indonesia";"Brunei";4;0;"Friendly";"Indonesia";FALSE;2017;"Indonesia"
"2017-12-02";"Kyrgyzstan";"Mongolia";3;0;"Friendly";"Indonesia";TRUE;2017;"Kyrgyzstan"
"2017-12-02";"Tonga";"Solomon Islands";0;8;"Pacific Mini Games";"Vanuatu";TRUE;2017;"Solomon Islands"
"2017-12-02";"Vanuatu";"New Caledonia";1;2;"Pacific Mini Games";"Vanuatu";FALSE;2017;"New Caledonia"
"2017-12-03";"Kenya";"Rwanda";2;0;"CECAFA Cup";"Kenya";FALSE;2017;"Kenya"
"2017-12-03";"Laos";"Timor-Leste";2;1;"Friendly";"Taiwan";TRUE;2017;"Laos"
"2017-12-03";"Libya";"Tanzania";0;0;"CECAFA Cup";"Kenya";TRUE;2017;"draw"
"2017-12-03";"Saint Kitts and Nevis";"Grenada";1;0;"Friendly";"Saint Kitts and Nevis";FALSE;2017;"Saint Kitts and Nevis"
"2017-12-03";"Taiwan";"Philippines";3;0;"Friendly";"Taiwan";FALSE;2017;"Taiwan"
"2017-12-04";"Brunei";"Kyrgyzstan";0;4;"Friendly";"Indonesia";TRUE;2017;"Kyrgyzstan"
"2017-12-04";"Indonesia";"Mongolia";3;2;"Friendly";"Indonesia";FALSE;2017;"Indonesia"
"2017-12-04";"Taiwan";"Timor-Leste";3;1;"Friendly";"Taiwan";FALSE;2017;"Taiwan"
"2017-12-04";"Uganda";"Burundi";0;0;"CECAFA Cup";"Kenya";TRUE;2017;"draw"
"2017-12-05";"Timor-Leste";"Philippines";1;0;"Friendly";"Taiwan";TRUE;2017;"Timor-Leste"
"2017-12-05";"Kenya";"Libya";0;0;"CECAFA Cup";"Kenya";FALSE;2017;"draw"
"2017-12-05";"Tuvalu";"New Caledonia";2;1;"Pacific Mini Games";"Vanuatu";TRUE;2017;"Tuvalu"
"2017-12-05";"South Sudan";"Ethiopia";0;3;"CECAFA Cup";"Kenya";TRUE;2017;"Ethiopia"
"2017-12-05";"Taiwan";"Laos";2;0;"Friendly";"Taiwan";FALSE;2017;"Taiwan"
"2017-12-05";"Zanzibar";"Rwanda";3;1;"CECAFA Cup";"Kenya";TRUE;2017;"Zanzibar"
"2017-12-06";"Indonesia";"Kyrgyzstan";0;1;"Friendly";"Indonesia";FALSE;2017;"Kyrgyzstan"
"2017-12-06";"Solomon Islands";"Fiji";0;0;"Pacific Mini Games";"Vanuatu";TRUE;2017;"draw"
"2017-12-06";"Vanuatu";"Tonga";5;0;"Pacific Mini Games";"Vanuatu";FALSE;2017;"Vanuatu"
"2017-12-07";"Burundi";"Ethiopia";4;1;"CECAFA Cup";"Kenya";TRUE;2017;"Burundi"
"2017-12-07";"Rwanda";"Libya";0;0;"CECAFA Cup";"Kenya";TRUE;2017;"draw"
"2017-12-07";"Tanzania";"Zanzibar";1;2;"CECAFA Cup";"Kenya";TRUE;2017;"Zanzibar"
"2017-12-08";"Uganda";"South Sudan";5;1;"CECAFA Cup";"Kenya";TRUE;2017;"Uganda"
"2017-12-09";"Tonga";"New Caledonia";2;4;"Pacific Mini Games";"Vanuatu";TRUE;2017;"New Caledonia"
"2017-12-09";"Japan";"North Korea";1;0;"EAFF Championship";"Japan";FALSE;2017;"Japan"
"2017-12-09";"Kenya";"Zanzibar";0;0;"CECAFA Cup";"Kenya";FALSE;2017;"draw"
"2017-12-09";"South Korea";"China PR";2;2;"EAFF Championship";"Japan";TRUE;2017;"draw"
"2017-12-09";"Rwanda";"Tanzania";2;1;"CECAFA Cup";"Kenya";TRUE;2017;"Rwanda"
"2017-12-09";"Solomon Islands";"Tuvalu";6;0;"Pacific Mini Games";"Vanuatu";TRUE;2017;"Solomon Islands"
"2017-12-09";"Vanuatu";"Fiji";1;1;"Pacific Mini Games";"Vanuatu";FALSE;2017;"draw"
"2017-12-10";"Ethiopia";"Uganda";1;1;"CECAFA Cup";"Kenya";TRUE;2017;"draw"
"2017-12-11";"Kenya";"Tanzania";1;0;"CECAFA Cup";"Kenya";FALSE;2017;"Kenya"
"2017-12-11";"Libya";"Zanzibar";1;0;"CECAFA Cup";"Kenya";TRUE;2017;"Libya"
"2017-12-11";"South Sudan";"Burundi";0;0;"CECAFA Cup";"Kenya";TRUE;2017;"draw"
"2017-12-12";"Fiji";"Tonga";4;0;"Pacific Mini Games";"Vanuatu";TRUE;2017;"Fiji"
"2017-12-12";"New Caledonia";"Solomon Islands";0;0;"Pacific Mini Games";"Vanuatu";TRUE;2017;"draw"
"2017-12-12";"Japan";"China PR";2;1;"EAFF Championship";"Japan";FALSE;2017;"Japan"
"2017-12-12";"North Korea";"South Korea";0;1;"EAFF Championship";"Japan";TRUE;2017;"South Korea"
"2017-12-12";"Vanuatu";"Tuvalu";10;0;"Pacific Mini Games";"Vanuatu";FALSE;2017;"Vanuatu"
"2017-12-14";"Kenya";"Burundi";1;0;"CECAFA Cup";"Kenya";FALSE;2017;"Kenya"
"2017-12-14";"Qatar";"Liechtenstein";1;2;"Friendly";"Qatar";FALSE;2017;"Liechtenstein"
"2017-12-15";"Tuvalu";"Tonga";4;3;"Pacific Mini Games";"Vanuatu";TRUE;2017;"Tuvalu"
"2017-12-15";"Uganda";"Zanzibar";1;2;"CECAFA Cup";"Kenya";TRUE;2017;"Zanzibar"
"2017-12-15";"Fiji";"New Caledonia";2;3;"Pacific Mini Games";"Vanuatu";TRUE;2017;"New Caledonia"
"2017-12-15";"Vanuatu";"Solomon Islands";3;2;"Pacific Mini Games";"Vanuatu";FALSE;2017;"Vanuatu"
"2017-12-16";"China PR";"North Korea";1;1;"EAFF Championship";"Japan";TRUE;2017;"draw"
"2017-12-16";"Japan";"South Korea";1;4;"EAFF Championship";"Japan";FALSE;2017;"South Korea"
"2017-12-17";"Burundi";"Uganda";1;2;"CECAFA Cup";"Kenya";TRUE;2017;"Uganda"
"2017-12-17";"Kenya";"Zanzibar";2;2;"CECAFA Cup";"Kenya";FALSE;2017;"draw"
"2017-12-18";"Bahrain";"Kuwait";0;0;"Friendly";"Bahrain";FALSE;2017;"draw"
"2017-12-22";"Kuwait";"Saudi Arabia";1;2;"Gulf Cup";"Kuwait";FALSE;2017;"Saudi Arabia"
"2017-12-22";"Oman";"United Arab Emirates";0;1;"Gulf Cup";"Kuwait";TRUE;2017;"United Arab Emirates"
"2017-12-23";"Bahrain";"Iraq";1;1;"Gulf Cup";"Kuwait";TRUE;2017;"draw"
"2017-12-23";"Qatar";"Yemen";4;0;"Gulf Cup";"Kuwait";TRUE;2017;"Qatar"
"2017-12-25";"Jordan";"Libya";1;1;"Friendly";"Jordan";FALSE;2017;"draw"
"2017-12-25";"Kuwait";"Oman";0;1;"Gulf Cup";"Kuwait";FALSE;2017;"Oman"
"2017-12-25";"United Arab Emirates";"Saudi Arabia";0;0;"Gulf Cup";"Kuwait";TRUE;2017;"draw"
"2017-12-26";"Iraq";"Qatar";2;1;"Gulf Cup";"Kuwait";TRUE;2017;"Iraq"
"2017-12-26";"Yemen";"Bahrain";0;1;"Gulf Cup";"Kuwait";TRUE;2017;"Bahrain"
"2017-12-28";"Kuwait";"United Arab Emirates";0;0;"Gulf Cup";"Kuwait";FALSE;2017;"draw"
"2017-12-28";"Saudi Arabia";"Oman";0;2;"Gulf Cup";"Kuwait";TRUE;2017;"Oman"
"2017-12-29";"Iraq";"Yemen";3;0;"Gulf Cup";"Kuwait";TRUE;2017;"Iraq"
"2017-12-29";"Qatar";"Bahrain";1;1;"Gulf Cup";"Kuwait";TRUE;2017;"draw"
"2018-01-02";"Iraq";"United Arab Emirates";0;0;"Gulf Cup";"Kuwait";TRUE;2018;"draw"
"2018-01-02";"Oman";"Bahrain";1;0;"Gulf Cup";"Kuwait";TRUE;2018;"Oman"
"2018-01-05";"Oman";"United Arab Emirates";0;0;"Gulf Cup";"Kuwait";TRUE;2018;"draw"
"2018-01-07";"Estonia";"Sweden";1;1;"Friendly";"United Arab Emirates";TRUE;2018;"draw"
"2018-01-11";"Denmark";"Sweden";0;1;"Friendly";"United Arab Emirates";TRUE;2018;"Sweden"
"2018-01-11";"Indonesia";"Iceland";0;6;"Friendly";"Indonesia";FALSE;2018;"Iceland"
"2018-01-11";"Jordan";"Finland";1;2;"Friendly";"United Arab Emirates";TRUE;2018;"Finland"
"2018-01-13";"Morocco";"Mauritania";4;0;"African Nations Championship";"Morocco";FALSE;2018;"Morocco"
"2018-01-14";"Indonesia";"Iceland";1;4;"Friendly";"Indonesia";FALSE;2018;"Iceland"
"2018-01-14";"Guinea";"Sudan";1;2;"African Nations Championship";"Morocco";TRUE;2018;"Sudan"
"2018-01-14";"Ivory Coast";"Namibia";0;1;"African Nations Championship";"Morocco";TRUE;2018;"Namibia"
"2018-01-14";"Zambia";"Uganda";3;1;"African Nations Championship";"Morocco";TRUE;2018;"Zambia"
"2018-01-15";"Libya";"Equatorial Guinea";3;0;"African Nations Championship";"Morocco";TRUE;2018;"Libya"
"2018-01-15";"Nigeria";"Rwanda";0;0;"African Nations Championship";"Morocco";TRUE;2018;"draw"
"2018-01-16";"Angola";"Burkina Faso";0;0;"African Nations Championship";"Morocco";TRUE;2018;"draw"
"2018-01-16";"Cameroon";"Congo";0;1;"African Nations Championship";"Morocco";TRUE;2018;"Congo"
"2018-01-17";"Morocco";"Guinea";3;1;"African Nations Championship";"Morocco";FALSE;2018;"Morocco"
"2018-01-17";"Sudan";"Mauritania";1;0;"African Nations Championship";"Morocco";TRUE;2018;"Sudan"
"2018-01-18";"Ivory Coast";"Zambia";0;2;"African Nations Championship";"Morocco";TRUE;2018;"Zambia"
"2018-01-18";"Uganda";"Namibia";0;1;"African Nations Championship";"Morocco";TRUE;2018;"Namibia"
"2018-01-19";"Libya";"Nigeria";0;1;"African Nations Championship";"Morocco";TRUE;2018;"Nigeria"
"2018-01-19";"Rwanda";"Equatorial Guinea";1;0;"African Nations Championship";"Morocco";TRUE;2018;"Rwanda"
"2018-01-20";"Angola";"Cameroon";1;0;"African Nations Championship";"Morocco";TRUE;2018;"Angola"
"2018-01-20";"Congo";"Burkina Faso";2;0;"African Nations Championship";"Morocco";TRUE;2018;"Congo"
"2018-01-21";"Mauritania";"Guinea";0;1;"African Nations Championship";"Morocco";TRUE;2018;"Guinea"
"2018-01-21";"Morocco";"Sudan";0;0;"African Nations Championship";"Morocco";FALSE;2018;"draw"
"2018-01-22";"Namibia";"Zambia";1;1;"African Nations Championship";"Morocco";TRUE;2018;"draw"
"2018-01-22";"Uganda";"Ivory Coast";0;0;"African Nations Championship";"Morocco";TRUE;2018;"draw"
"2018-01-23";"Equatorial Guinea";"Nigeria";1;3;"African Nations Championship";"Morocco";TRUE;2018;"Nigeria"
"2018-01-23";"Rwanda";"Libya";0;1;"African Nations Championship";"Morocco";TRUE;2018;"Libya"
"2018-01-24";"Burkina Faso";"Cameroon";1;1;"African Nations Championship";"Morocco";TRUE;2018;"draw"
"2018-01-24";"Congo";"Angola";0;0;"African Nations Championship";"Morocco";TRUE;2018;"draw"
"2018-01-27";"Moldova";"South Korea";0;1;"Friendly";"Turkey";TRUE;2018;"South Korea"
"2018-01-27";"Morocco";"Namibia";2;0;"African Nations Championship";"Morocco";FALSE;2018;"Morocco"
"2018-01-27";"Zambia";"Sudan";0;1;"African Nations Championship";"Morocco";TRUE;2018;"Sudan"
"2018-01-28";"USA";"Bosnia and Herzegovina";0;0;"Friendly";"United States";FALSE;2018;"draw"
"2018-01-28";"Congo";"Libya";1;1;"African Nations Championship";"Morocco";TRUE;2018;"draw"
"2018-01-28";"Nigeria";"Angola";2;1;"African Nations Championship";"Morocco";TRUE;2018;"Nigeria"
"2018-01-28";"Yorkshire";"Ellan Vannin";1;1;"Friendly";"England";FALSE;2018;"draw"
"2018-01-30";"Azerbaijan";"Moldova";0;0;"Friendly";"Turkey";TRUE;2018;"draw"
"2018-01-30";"Jamaica";"South Korea";2;2;"Friendly";"Turkey";TRUE;2018;"draw"
"2018-01-31";"Mexico";"Bosnia and Herzegovina";1;0;"Friendly";"United States";TRUE;2018;"Mexico"
"2018-01-31";"Morocco";"Libya";3;1;"African Nations Championship";"Morocco";FALSE;2018;"Morocco"
"2018-01-31";"Sudan";"Nigeria";0;1;"African Nations Championship";"Morocco";TRUE;2018;"Nigeria"
"2018-02-03";"Latvia";"South Korea";0;1;"Friendly";"Turkey";TRUE;2018;"South Korea"
"2018-02-03";"Libya";"Sudan";1;1;"African Nations Championship";"Morocco";TRUE;2018;"draw"
"2018-02-04";"Morocco";"Nigeria";4;0;"African Nations Championship";"Morocco";FALSE;2018;"Morocco"
"2018-02-26";"Saudi Arabia";"Moldova";3;0;"Friendly";"Saudi Arabia";FALSE;2018;"Saudi Arabia"
"2018-02-28";"Iraq";"Saudi Arabia";4;1;"Friendly";"Iraq";FALSE;2018;"Iraq"
"2018-03-17";"IR Iran";"Sierra Leone";4;0;"Friendly";"Iran";FALSE;2018;"IR Iran"
"2018-03-21";"Andorra";"Liechtenstein";1;0;"Friendly";"Spain";TRUE;2018;"Andorra"
"2018-03-21";"Antigua and Barbuda";"Bermuda";3;2;"Friendly";"Antigua and Barbuda";FALSE;2018;"Antigua and Barbuda"
"2018-03-21";"Iraq";"Qatar";2;3;"Friendly";"Iraq";FALSE;2018;"Qatar"
"2018-03-21";"Jordan";"Kuwait";1;0;"Friendly";"Jordan";FALSE;2018;"Jordan"
"2018-03-21";"Laos";"Cambodia";0;1;"Friendly";"Laos";FALSE;2018;"Cambodia"
"2018-03-21";"Madagascar";"Togo";0;0;"Friendly";"France";TRUE;2018;"draw"
"2018-03-21";"South Africa";"Angola";1;1;"Friendly";"Zambia";TRUE;2018;"draw"
"2018-03-21";"Tahiti";"New Caledonia";0;0;"Friendly";"Tahiti";FALSE;2018;"draw"
"2018-03-21";"Zambia";"Zimbabwe";2;2;"Friendly";"Zambia";FALSE;2018;"draw"
"2018-03-22";"Algeria";"Tanzania";4;1;"Friendly";"Algeria";FALSE;2018;"Algeria"
"2018-03-22";"Bahrain";"Palestine";0;0;"Friendly";"Bahrain";FALSE;2018;"draw"
"2018-03-22";"Belize";"Grenada";4;2;"Friendly";"Belize";FALSE;2018;"Belize"
"2018-03-22";"Burkina Faso";"Guinea-Bissau";2;0;"Friendly";"France";TRUE;2018;"Burkina Faso"
"2018-03-22";"China PR";"Wales";0;6;"Friendly";"China PR";FALSE;2018;"Wales"
"2018-03-22";"Denmark";"Panama";1;0;"Friendly";"Denmark";FALSE;2018;"Denmark"
"2018-03-22";"Dominican Republic";"Turks and Caicos Islands";4;0;"Friendly";"Dominican Republic";FALSE;2018;"Dominican Republic"
"2018-03-22";"Faroe Islands";"Latvia";1;1;"Friendly";"Spain";TRUE;2018;"draw"
"2018-03-22";"Kyrgyzstan";"Myanmar";5;1;"AFC Asian Cup qualification";"South Korea";TRUE;2018;"Kyrgyzstan"
"2018-03-22";"Macau";"Mauritius";0;1;"Friendly";"Macau";FALSE;2018;"Mauritius"
"2018-03-22";"Malaysia";"Mongolia";2;2;"Friendly";"Malaysia";FALSE;2018;"draw"
"2018-03-22";"Malta";"Luxembourg";0;1;"Friendly";"Malta";FALSE;2018;"Luxembourg"
"2018-03-22";"Nicaragua";"Cuba";3;1;"Friendly";"Nicaragua";FALSE;2018;"Nicaragua"
"2018-03-22";"Philippines";"Fiji";3;2;"Friendly";"Philippines";FALSE;2018;"Philippines"
"2018-03-22";"Slovakia";"United Arab Emirates";2;1;"Friendly";"Thailand";TRUE;2018;"Slovakia"
"2018-03-22";"Thailand";"Gabon";0;0;"Friendly";"Thailand";FALSE;2018;"draw"
"2018-03-23";"Austria";"Slovenia";3;0;"Friendly";"Austria";FALSE;2018;"Austria"
"2018-03-23";"Azerbaijan";"Belarus";0;1;"Friendly";"Azerbaijan";FALSE;2018;"Belarus"
"2018-03-23";"Bulgaria";"Bosnia and Herzegovina";0;1;"Friendly";"Bulgaria";FALSE;2018;"Bosnia and Herzegovina"
"2018-03-23";"Curaçao";"Bolivia";1;1;"Friendly";"Curaçao";FALSE;2018;"draw"
"2018-03-23";"Cyprus";"Montenegro";0;0;"Friendly";"Cyprus";FALSE;2018;"draw"
"2018-03-23";"Finland";"North Macedonia";0;0;"Friendly";"Turkey";TRUE;2018;"draw"
"2018-03-23";"France";"Colombia";2;3;"Friendly";"France";FALSE;2018;"Colombia"
"2018-03-23";"Gambia";"Central African Republic";1;1;"Friendly";"Gambia";FALSE;2018;"draw"
"2018-03-23";"Germany";"Spain";1;1;"Friendly";"Germany";FALSE;2018;"draw"
"2018-03-23";"Greece";"Switzerland";0;1;"Friendly";"Greece";FALSE;2018;"Switzerland"
"2018-03-23";"Guadeloupe";"Trinidad and Tobago";0;1;"Friendly";"Guadeloupe";FALSE;2018;"Trinidad and Tobago"
"2018-03-23";"Hungary";"Kazakhstan";2;3;"Friendly";"Hungary";FALSE;2018;"Kazakhstan"
"2018-03-23";"Italy";"Argentina";0;2;"Friendly";"England";TRUE;2018;"Argentina"
"2018-03-23";"Japan";"Mali";1;1;"Friendly";"Belgium";TRUE;2018;"draw"
"2018-03-23";"Mexico";"Iceland";3;0;"Friendly";"United States";TRUE;2018;"Mexico"
"2018-03-23";"Netherlands";"England";0;1;"Friendly";"Netherlands";FALSE;2018;"England"
"2018-03-23";"Norway";"Australia";4;1;"Friendly";"Norway";FALSE;2018;"Norway"
"2018-03-23";"Peru";"Croatia";2;0;"Friendly";"United States";TRUE;2018;"Peru"
"2018-03-23";"Poland";"Nigeria";0;1;"Friendly";"Poland";FALSE;2018;"Nigeria"
"2018-03-23";"Portugal";"Egypt";2;1;"Friendly";"Switzerland";TRUE;2018;"Portugal"
"2018-03-23";"Russia";"Brazil";0;3;"Friendly";"Russia";FALSE;2018;"Brazil"
"2018-03-23";"Scotland";"Costa Rica";0;1;"Friendly";"Scotland";FALSE;2018;"Costa Rica"
"2018-03-23";"Senegal";"Uzbekistan";1;1;"Friendly";"Morocco";TRUE;2018;"draw"
"2018-03-23";"Serbia";"Morocco";1;2;"Friendly";"Italy";TRUE;2018;"Morocco"
"2018-03-23";"Singapore";"Maldives";3;2;"Friendly";"Singapore";FALSE;2018;"Singapore"
"2018-03-23";"Tunisia";"IR Iran";1;0;"Friendly";"Tunisia";FALSE;2018;"Tunisia"
"2018-03-23";"Turkey";"Republic of Ireland";1;0;"Friendly";"Turkey";FALSE;2018;"Turkey"
"2018-03-23";"Ukraine";"Saudi Arabia";1;1;"Friendly";"Spain";TRUE;2018;"draw"
"2018-03-23";"Uruguay";"Czech Republic";2;0;"Friendly";"China PR";TRUE;2018;"Uruguay"
"2018-03-24";"Angola";"Zimbabwe";2;2;"Friendly";"Zambia";TRUE;2018;"draw"
"2018-03-24";"Armenia";"Estonia";0;0;"Friendly";"Armenia";FALSE;2018;"draw"
"2018-03-24";"Botswana";"Lesotho";1;0;"Friendly";"Botswana";FALSE;2018;"Botswana"
"2018-03-24";"Canada";"New Zealand";1;0;"Friendly";"Spain";TRUE;2018;"Canada"
"2018-03-24";"Comoros";"Kenya";2;2;"Friendly";"Morocco";TRUE;2018;"draw"
"2018-03-24";"Georgia";"Lithuania";4;0;"Friendly";"Georgia";FALSE;2018;"Georgia"
"2018-03-24";"Israel";"Romania";1;2;"Friendly";"Israel";FALSE;2018;"Romania"
"2018-03-24";"Ivory Coast";"Togo";2;2;"Friendly";"France";TRUE;2018;"draw"
"2018-03-24";"Kosovo";"Madagascar";1;0;"Friendly";"France";TRUE;2018;"Kosovo"
"2018-03-24";"Mauritania";"Guinea";2;0;"Friendly";"Mauritania";FALSE;2018;"Mauritania"
"2018-03-24";"Northern Ireland";"South Korea";2;1;"Friendly";"Northern Ireland";FALSE;2018;"Northern Ireland"
"2018-03-24";"Qatar";"Syria";2;2;"Friendly";"Iraq";TRUE;2018;"draw"
"2018-03-24";"Sweden";"Chile";1;2;"Friendly";"Sweden";FALSE;2018;"Chile"
"2018-03-24";"Tahiti";"New Caledonia";4;3;"Friendly";"Tahiti";FALSE;2018;"Tahiti"
"2018-03-24";"Uganda";"São Tomé and Príncipe";3;1;"Friendly";"Uganda";FALSE;2018;"Uganda"
"2018-03-24";"Zambia";"South Africa";0;2;"Friendly";"Zambia";FALSE;2018;"South Africa"
"2018-03-25";"Barbados";"Bermuda";0;0;"Friendly";"Barbados";FALSE;2018;"draw"
"2018-03-25";"Dominican Republic";"Saint Kitts and Nevis";2;1;"Friendly";"Dominican Republic";FALSE;2018;"Dominican Republic"
"2018-03-25";"Faroe Islands";"Liechtenstein";3;0;"Friendly";"Spain";TRUE;2018;"Faroe Islands"
"2018-03-25";"Gibraltar";"Latvia";1;0;"Friendly";"Gibraltar";FALSE;2018;"Gibraltar"
"2018-03-25";"Jamaica";"Antigua and Barbuda";1;1;"Friendly";"Jamaica";FALSE;2018;"draw"
"2018-03-25";"Kuwait";"Cameroon";1;3;"Friendly";"Kuwait";FALSE;2018;"Cameroon"
"2018-03-25";"Martinique";"Trinidad and Tobago";0;0;"Friendly";"Martinique";FALSE;2018;"draw"
"2018-03-25";"Nicaragua";"Cuba";3;3;"Friendly";"Nicaragua";FALSE;2018;"draw"
"2018-03-25";"Thailand";"Slovakia";2;3;"Friendly";"Thailand";FALSE;2018;"Slovakia"
"2018-03-25";"Yorkshire";"Chagos Islands";6;0;"Friendly";"England";FALSE;2018;"Yorkshire"
"2018-03-26";"Albania";"Norway";0;1;"Friendly";"Albania";FALSE;2018;"Norway"
"2018-03-26";"Bulgaria";"Kazakhstan";2;1;"Friendly";"Hungary";TRUE;2018;"Bulgaria"
"2018-03-26";"China PR";"Czech Republic";1;4;"Friendly";"China PR";FALSE;2018;"Czech Republic"
"2018-03-26";"Curaçao";"Bolivia";1;0;"Friendly";"Curaçao";FALSE;2018;"Curaçao"
"2018-03-26";"Finland";"Malta";5;0;"Friendly";"Turkey";TRUE;2018;"Finland"
"2018-03-26";"Portugal";"Netherlands";0;3;"Friendly";"Switzerland";TRUE;2018;"Netherlands"
"2018-03-26";"Wales";"Uruguay";0;1;"Friendly";"China PR";TRUE;2018;"Uruguay"
"2018-03-27";"Afghanistan";"Cambodia";2;1;"AFC Asian Cup qualification";"Tajikistan";TRUE;2018;"Afghanistan"
"2018-03-27";"Algeria";"IR Iran";1;2;"Friendly";"Austria";TRUE;2018;"IR Iran"
"2018-03-27";"Armenia";"Lithuania";0;1;"Friendly";"Armenia";FALSE;2018;"Lithuania"
"2018-03-27";"Australia";"Colombia";0;0;"Friendly";"England";TRUE;2018;"draw"
"2018-03-27";"Azerbaijan";"North Macedonia";1;1;"Friendly";"Turkey";TRUE;2018;"draw"
"2018-03-27";"Bahrain";"Turkmenistan";4;0;"AFC Asian Cup qualification";"Bahrain";FALSE;2018;"Bahrain"
"2018-03-27";"Belgium";"Saudi Arabia";4;0;"Friendly";"Belgium";FALSE;2018;"Belgium"
"2018-03-27";"Bosnia and Herzegovina";"Senegal";0;0;"Friendly";"France";TRUE;2018;"draw"
"2018-03-27";"Myanmar";"Macau";1;0;"AFC Asian Cup qualification";"Myanmar";FALSE;2018;"Myanmar"
"2018-03-27";"Central African Republic";"Kenya";3;2;"Friendly";"Morocco";TRUE;2018;"Central African Republic"
"2018-03-27";"Denmark";"Chile";0;0;"Friendly";"Denmark";FALSE;2018;"draw"
"2018-03-27";"England";"Italy";1;1;"Friendly";"England";FALSE;2018;"draw"
"2018-03-27";"Georgia";"Estonia";2;0;"Friendly";"Georgia";FALSE;2018;"Georgia"
"2018-03-27";"Germany";"Brazil";0;1;"Friendly";"Germany";FALSE;2018;"Brazil"
"2018-03-27";"Greece";"Egypt";1;0;"Friendly";"Switzerland";TRUE;2018;"Greece"
"2018-03-27";"Hungary";"Scotland";0;1;"Friendly";"Hungary";FALSE;2018;"Scotland"
